Date,Region/City,Region/City-Eng,Region_ID,Day-Confirmed,Day-Deaths,Day-Recovered,Confirmed,Deaths,Recovered
2020-05-15,Забайкальский край,Zabaykalsky Krai,75.0,22.0,1.0,21.0,454.0,2.0,178.0
2020-05-15,Ивановская область,Ivanovo region,37.0,101.0,1.0,35.0,1124.0,13.0,307.0
2020-05-15,Иркутская область,Irkutsk region,38.0,119.0,0.0,12.0,499.0,6.0,117.0
2020-05-15,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,71.0,0.0,9.0,1619.0,7.0,319.0
2020-05-15,Калининградская область,Kaliningrad region,39.0,33.0,0.0,46.0,881.0,11.0,323.0
2020-05-15,Калужская область,Kaluga region,40.0,98.0,0.0,34.0,2213.0,19.0,438.0
2020-05-15,Камчатский край,Kamchatka Krai,41.0,14.0,0.0,62.0,443.0,1.0,148.0
2020-05-15,Карачаево-Черкесская Республика,Karachay-Cherkess Republic,9.0,26.0,0.0,1.0,614.0,3.0,129.0
2020-05-15,Кемеровская область,Kemerovo region,42.0,14.0,0.0,7.0,296.0,7.0,99.0
2020-05-15,Кировская область,Kirov region,43.0,21.0,0.0,48.0,932.0,5.0,452.0
2020-05-15,Костромская область,Kostroma region,44.0,19.0,4.0,26.0,452.0,7.0,168.0
2020-05-15,Краснодарский край,Krasnodar region,23.0,99.0,0.0,121.0,2418.0,24.0,979.0
2020-05-15,Красноярский край,Krasnoyarsk region,24.0,48.0,1.0,42.0,1590.0,16.0,500.0
2020-05-15,Курганская область,Kurgan region,45.0,8.0,0.0,3.0,103.0,0.0,43.0
2020-05-15,Курская область,Kursk region,46.0,80.0,1.0,37.0,1777.0,7.0,436.0
2020-05-15,Ленинградская область,Leningrad region,47.0,66.0,1.0,35.0,1841.0,7.0,593.0
2020-05-15,Липецкая область,Lipetsk region,48.0,47.0,0.0,24.0,1083.0,3.0,258.0
2020-05-15,Магаданская область,Magadan Region,49.0,8.0,0.0,1.0,171.0,3.0,98.0
2020-05-15,Москва,Moscow,77.0,4748.0,68.0,1235.0,135464.0,1358.0,24562.0
2020-05-15,Московская область,Moscow region,50.0,945.0,13.0,481.0,25525.0,253.0,2468.0
2020-05-15,Мурманская область,Murmansk region,51.0,59.0,0.0,41.0,2551.0,6.0,489.0
2020-05-15,Ненецкий автономный округ,Nenets Autonomous Okrug,83.0,2.0,0.0,0.0,52.0,0.0,7.0
2020-05-15,Нижегородская область,Nizhny Novgorod Region,52.0,307.0,3.0,135.0,5903.0,40.0,1220.0
2020-05-15,Новгородская область,Novgorod region,53.0,14.0,0.0,14.0,584.0,6.0,158.0
2020-05-15,Новосибирская область,Novosibirsk region,54.0,71.0,2.0,71.0,1447.0,18.0,526.0
2020-05-15,Омская область,Omsk region,55.0,47.0,0.0,4.0,436.0,7.0,74.0
2020-05-15,Оренбургская область,Orenburg region,56.0,30.0,0.0,113.0,1208.0,5.0,528.0
2020-05-15,Орловская область,Oryol Region,57.0,65.0,0.0,35.0,1329.0,10.0,362.0
2020-05-15,Пензенская область,Penza region,58.0,61.0,0.0,110.0,985.0,10.0,658.0
2020-05-15,Пермский край,Perm,59.0,50.0,1.0,36.0,921.0,13.0,540.0
2020-05-15,Приморский край,Primorsky Krai,25.0,53.0,0.0,33.0,1110.0,12.0,340.0
2020-05-15,Псковская область,Pskov region,60.0,16.0,0.0,10.0,367.0,8.0,112.0
2020-05-15,Республика Адыгея,Republic of Adygea,1.0,31.0,0.0,7.0,307.0,8.0,214.0
2020-05-15,Республика Алтай,Altai Republic,4.0,2.0,0.0,0.0,65.0,0.0,30.0
2020-05-15,Республика Башкортостан,Republic of Bashkortostan,2.0,90.0,0.0,6.0,1874.0,16.0,524.0
2020-05-15,Республика Бурятия,The Republic of Buryatia,3.0,129.0,1.0,21.0,865.0,6.0,277.0
2020-05-15,Республика Дагестан,The Republic of Dagestan,5.0,97.0,1.0,172.0,3192.0,27.0,1490.0
2020-05-15,Республика Ингушетия,The Republic of Ingushetia,6.0,35.0,2.0,6.0,1407.0,35.0,337.0
2020-05-15,Республика Калмыкия,Republic of Kalmykia,8.0,51.0,0.0,12.0,618.0,6.0,195.0
2020-05-15,Республика Карелия,The Republic of Karelia,10.0,6.0,0.0,0.0,194.0,1.0,49.0
2020-05-15,Республика Коми,Komi Republic,11.0,15.0,0.0,27.0,882.0,16.0,387.0
2020-05-15,Республика Крым,Republic of Crimea,82.0,6.0,0.0,3.0,245.0,2.0,89.0
2020-05-15,Республика Марий Эл,Mari El Republic,12.0,45.0,0.0,51.0,1078.0,7.0,809.0
2020-05-15,Республика Мордовия,The Republic of Mordovia,13.0,27.0,0.0,38.0,1323.0,9.0,350.0
2020-05-15,Республика Саха (Якутия),The Republic of Sakha (Yakutia),14.0,35.0,0.0,35.0,722.0,4.0,246.0
2020-05-15,Республика Северная Осетия - Алания,Republic of North Ossetia - Alania,15.0,72.0,0.0,106.0,1943.0,13.0,903.0
2020-05-15,Республика Татарстан,Republic of Tatarstan,16.0,84.0,0.0,116.0,2064.0,6.0,1006.0
2020-05-15,Республика Тыва,Tyva Republic,17.0,26.0,0.0,1.0,222.0,1.0,44.0
2020-05-15,Республика Хакасия,The Republic of Khakassia,19.0,25.0,0.0,38.0,557.0,9.0,192.0
2020-05-15,Республика Чувашия,Chuvash Republic,21.0,83.0,0.0,61.0,1522.0,8.0,405.0
2020-05-15,Ростовская область,Rostov region,61.0,89.0,0.0,51.0,2200.0,25.0,629.0
2020-05-15,Рязанская область,Ryazan Oblast,62.0,95.0,0.0,35.0,2123.0,7.0,352.0
2020-05-15,Самарская область,Samara Region,63.0,56.0,0.0,39.0,1302.0,9.0,233.0
2020-05-15,Санкт-Петербург,St. Petersburg,78.0,541.0,5.0,106.0,9486.0,74.0,2005.0
2020-05-15,Саратовская область,Saratov region,64.0,113.0,1.0,44.0,1526.0,7.0,321.0
2020-05-15,Сахалинская область,Sakhalin region,65.0,1.0,0.0,2.0,45.0,0.0,27.0
2020-05-15,Свердловская область,Sverdlovsk region,66.0,104.0,1.0,45.0,2466.0,5.0,546.0
2020-05-15,Севастополь,Sevastopol,92.0,3.0,0.0,9.0,135.0,2.0,65.0
2020-05-15,Смоленская область,Smolensk region,67.0,61.0,0.0,24.0,1105.0,10.0,326.0
2020-05-15,Ставропольский край,Stavropol region,26.0,60.0,3.0,54.0,1308.0,26.0,462.0
2020-05-15,Тамбовская область,Tambov Region,68.0,83.0,0.0,36.0,1737.0,3.0,471.0
2020-05-15,Тверская область,Tver region,69.0,44.0,0.0,7.0,1006.0,10.0,447.0
2020-05-15,Томская область,Tomsk region,70.0,9.0,0.0,11.0,329.0,4.0,80.0
2020-05-15,Тульская область,Tula region,71.0,105.0,2.0,74.0,2263.0,18.0,556.0
2020-05-15,Тюменская область,Tyumen region,72.0,39.0,0.0,34.0,1057.0,6.0,357.0
2020-05-15,Удмуртская Республика,Udmurt republic,18.0,6.0,0.0,22.0,408.0,12.0,202.0
2020-05-15,Ульяновская область,Ulyanovsk region,73.0,69.0,0.0,24.0,1081.0,5.0,246.0
2020-05-15,Хабаровский край,Khabarovsk region,27.0,52.0,0.0,46.0,1126.0,7.0,497.0
2020-05-15,Ханты-Мансийский АО,Khanty-Mansiysk,86.0,39.0,2.0,14.0,965.0,8.0,356.0
2020-05-15,Челябинская область,Chelyabinsk region,74.0,178.0,1.0,136.0,1511.0,6.0,496.0
2020-05-15,Чеченская Республика,Chechen Republic,95.0,26.0,0.0,27.0,891.0,9.0,529.0
2020-05-15,Чукотский автономный округ,Chukotka Autonomous Okrug,87.0,6.0,0.0,1.0,42.0,0.0,16.0
2020-05-15,Ямало-Ненецкий АО,Yamalo-Nenets Autonomous Okrug,89.0,115.0,0.0,22.0,1548.0,3.0,220.0
2020-05-15,Ярославская область,Yaroslavl region,76.0,87.0,0.0,31.0,1537.0,11.0,244.0
2020-05-16,Алтайский край,Altai region,22.0,38.0,0.0,27.0,885.0,3.0,449.0
2020-05-16,Амурская область,Amurskaya Oblast,28.0,8.0,0.0,5.0,212.0,1.0,49.0
2020-05-16,Архангельская область,Arkhangelsk region,29.0,52.0,0.0,27.0,638.0,3.0,256.0
2020-05-16,Астраханская область,Astrakhan region,30.0,39.0,0.0,25.0,984.0,7.0,319.0
2020-05-16,Белгородская область,Belgorod region,31.0,76.0,0.0,48.0,1149.0,9.0,347.0
2020-05-16,Брянская область,Bryansk region,32.0,85.0,0.0,75.0,2080.0,30.0,909.0
2020-05-16,Владимирская область,Vladimir region,33.0,65.0,0.0,83.0,1657.0,15.0,232.0
2020-05-16,Волгоградская область,Volgograd region,34.0,86.0,0.0,55.0,1531.0,13.0,462.0
2020-05-16,Вологодская область,Vologda Region,35.0,37.0,0.0,4.0,398.0,2.0,176.0
2020-05-16,Воронежская область,Voronezh region,36.0,39.0,1.0,62.0,1113.0,13.0,614.0
2020-05-16,Еврейская автономная область,Jewish Autonomous Region,79.0,3.0,0.0,2.0,225.0,2.0,62.0
2020-05-16,Забайкальский край,Zabaykalsky Krai,75.0,32.0,1.0,17.0,486.0,3.0,195.0
2020-05-16,Ивановская область,Ivanovo region,37.0,68.0,0.0,26.0,1192.0,13.0,333.0
2020-05-16,Иркутская область,Irkutsk region,38.0,27.0,0.0,14.0,526.0,6.0,131.0
2020-05-16,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,71.0,0.0,37.0,1690.0,7.0,356.0
2020-05-16,Калининградская область,Kaliningrad region,39.0,35.0,0.0,16.0,916.0,11.0,339.0
2020-05-16,Калужская область,Kaluga region,40.0,99.0,0.0,35.0,2312.0,19.0,473.0
2020-05-16,Камчатский край,Kamchatka Krai,41.0,18.0,0.0,4.0,461.0,1.0,152.0
2020-05-16,Карачаево-Черкесская Республика,Karachay-Cherkess Republic,9.0,18.0,1.0,50.0,632.0,4.0,179.0
2020-05-16,Кемеровская область,Kemerovo region,42.0,25.0,0.0,7.0,321.0,7.0,106.0
2020-05-16,Кировская область,Kirov region,43.0,35.0,0.0,51.0,967.0,5.0,503.0
2020-05-16,Костромская область,Kostroma region,44.0,8.0,0.0,25.0,460.0,7.0,193.0
2020-05-16,Краснодарский край,Krasnodar region,23.0,92.0,0.0,160.0,2510.0,24.0,1139.0
2020-05-16,Красноярский край,Krasnoyarsk region,24.0,61.0,2.0,31.0,1651.0,18.0,531.0
2020-05-16,Курганская область,Kurgan region,45.0,6.0,0.0,0.0,109.0,0.0,43.0
2020-05-16,Курская область,Kursk region,46.0,78.0,0.0,53.0,1855.0,7.0,489.0
2020-05-16,Ленинградская область,Leningrad region,47.0,72.0,1.0,48.0,1913.0,8.0,641.0
2020-05-16,Липецкая область,Lipetsk region,48.0,50.0,0.0,29.0,1133.0,3.0,287.0
2020-05-16,Магаданская область,Magadan Region,49.0,3.0,0.0,3.0,174.0,3.0,101.0
2020-05-16,Москва,Moscow,77.0,3505.0,74.0,1470.0,138969.0,1432.0,26032.0
2020-05-16,Московская область,Moscow region,50.0,937.0,9.0,256.0,26462.0,262.0,2724.0
2020-05-16,Мурманская область,Murmansk region,51.0,93.0,0.0,248.0,2644.0,6.0,737.0
2020-05-16,Нижегородская область,Nizhny Novgorod Region,52.0,229.0,2.0,103.0,6132.0,42.0,1323.0
2020-05-16,Новгородская область,Novgorod region,53.0,14.0,1.0,12.0,598.0,7.0,170.0
2020-05-16,Новосибирская область,Novosibirsk region,54.0,64.0,2.0,84.0,1511.0,20.0,610.0
2020-05-16,Омская область,Omsk region,55.0,40.0,0.0,14.0,476.0,7.0,88.0
2020-05-16,Оренбургская область,Orenburg region,56.0,35.0,0.0,36.0,1243.0,5.0,564.0
2020-05-16,Орловская область,Oryol Region,57.0,52.0,0.0,50.0,1381.0,10.0,412.0
2020-05-16,Пензенская область,Penza region,58.0,56.0,0.0,78.0,1041.0,10.0,736.0
2020-05-16,Пермский край,Perm,59.0,52.0,0.0,49.0,973.0,13.0,589.0
2020-05-16,Приморский край,Primorsky Krai,25.0,87.0,0.0,49.0,1197.0,12.0,389.0
2020-05-16,Псковская область,Pskov region,60.0,19.0,0.0,20.0,386.0,8.0,132.0
2020-05-16,Республика Адыгея,Republic of Adygea,1.0,40.0,0.0,8.0,347.0,8.0,222.0
2020-05-16,Республика Алтай,Altai Republic,4.0,4.0,0.0,3.0,69.0,0.0,33.0
2020-05-16,Республика Башкортостан,Republic of Bashkortostan,2.0,89.0,1.0,56.0,1963.0,17.0,580.0
2020-05-16,Республика Бурятия,The Republic of Buryatia,3.0,27.0,0.0,25.0,892.0,6.0,302.0
2020-05-16,Республика Дагестан,The Republic of Dagestan,5.0,88.0,0.0,80.0,3280.0,27.0,1570.0
2020-05-16,Республика Ингушетия,The Republic of Ingushetia,6.0,36.0,0.0,9.0,1443.0,35.0,346.0
2020-05-16,Республика Калмыкия,Republic of Kalmykia,8.0,37.0,2.0,16.0,655.0,8.0,211.0
2020-05-16,Республика Карелия,The Republic of Karelia,10.0,8.0,0.0,3.0,202.0,1.0,52.0
2020-05-16,Республика Коми,Komi Republic,11.0,29.0,1.0,26.0,911.0,17.0,413.0
2020-05-16,Республика Крым,Republic of Crimea,82.0,13.0,0.0,14.0,258.0,2.0,103.0
2020-05-16,Республика Марий Эл,Mari El Republic,12.0,52.0,0.0,51.0,1130.0,7.0,860.0
2020-05-16,Республика Мордовия,The Republic of Mordovia,13.0,25.0,0.0,7.0,1348.0,9.0,357.0
2020-05-16,Республика Саха (Якутия),The Republic of Sakha (Yakutia),14.0,63.0,0.0,32.0,785.0,4.0,278.0
2020-05-16,Республика Северная Осетия - Алания,Republic of North Ossetia - Alania,15.0,73.0,2.0,115.0,2016.0,15.0,1018.0
2020-05-16,Республика Татарстан,Republic of Tatarstan,16.0,84.0,1.0,102.0,2148.0,7.0,1108.0
2020-05-16,Республика Тыва,Tyva Republic,17.0,30.0,0.0,0.0,252.0,1.0,44.0
2020-05-16,Республика Хакасия,The Republic of Khakassia,19.0,38.0,1.0,36.0,595.0,10.0,228.0
2020-05-16,Республика Чувашия,Chuvash Republic,21.0,81.0,0.0,52.0,1603.0,8.0,457.0
2020-05-16,Ростовская область,Rostov region,61.0,112.0,3.0,90.0,2312.0,28.0,719.0
2020-05-16,Рязанская область,Ryazan Oblast,62.0,91.0,0.0,41.0,2214.0,7.0,393.0
2020-05-16,Самарская область,Samara Region,63.0,70.0,0.0,42.0,1372.0,9.0,275.0
2020-05-16,Санкт-Петербург,St. Petersburg,78.0,525.0,6.0,104.0,10011.0,80.0,2109.0
2020-05-16,Саратовская область,Saratov region,64.0,107.0,0.0,38.0,1633.0,7.0,359.0
2020-05-16,Сахалинская область,Sakhalin region,65.0,3.0,0.0,1.0,48.0,0.0,28.0
2020-05-16,Свердловская область,Sverdlovsk region,66.0,105.0,1.0,55.0,2571.0,6.0,601.0
2020-05-16,Севастополь,Sevastopol,92.0,0.0,0.0,9.0,135.0,2.0,74.0
2020-05-16,Смоленская область,Smolensk region,67.0,41.0,1.0,22.0,1146.0,11.0,348.0
2020-05-16,Ставропольский край,Stavropol region,26.0,59.0,0.0,24.0,1367.0,26.0,486.0
2020-05-16,Тамбовская область,Tambov Region,68.0,82.0,1.0,32.0,1819.0,4.0,503.0
2020-05-16,Тверская область,Tver region,69.0,53.0,0.0,28.0,1059.0,10.0,475.0
2020-05-16,Томская область,Tomsk region,70.0,14.0,0.0,8.0,343.0,4.0,88.0
2020-05-16,Тульская область,Tula region,71.0,101.0,1.0,87.0,2364.0,19.0,643.0
2020-05-16,Тюменская область,Tyumen region,72.0,45.0,1.0,22.0,1102.0,7.0,379.0
2020-05-16,Удмуртская Республика,Udmurt republic,18.0,14.0,0.0,25.0,422.0,12.0,227.0
2020-05-16,Ульяновская область,Ulyanovsk region,73.0,78.0,0.0,17.0,1159.0,5.0,263.0
2020-05-16,Хабаровский край,Khabarovsk region,27.0,50.0,2.0,6.0,1176.0,9.0,503.0
2020-05-16,Ханты-Мансийский АО,Khanty-Mansiysk,86.0,83.0,0.0,4.0,1048.0,8.0,360.0
2020-05-16,Челябинская область,Chelyabinsk region,74.0,98.0,0.0,47.0,1609.0,6.0,543.0
2020-05-16,Чеченская Республика,Chechen Republic,95.0,27.0,0.0,40.0,918.0,9.0,569.0
2020-05-16,Чукотский автономный округ,Chukotka Autonomous Okrug,87.0,5.0,0.0,3.0,47.0,0.0,19.0
2020-05-16,Ямало-Ненецкий АО,Yamalo-Nenets Autonomous Okrug,89.0,50.0,0.0,14.0,1598.0,3.0,234.0
2020-05-16,Ярославская область,Yaroslavl region,76.0,92.0,0.0,55.0,1629.0,11.0,299.0
2020-05-17,Алтайский край,Altai region,22.0,40.0,0.0,16.0,925.0,3.0,465.0
2020-05-17,Амурская область,Amurskaya Oblast,28.0,10.0,0.0,2.0,222.0,1.0,51.0
2020-05-17,Архангельская область,Arkhangelsk region,29.0,50.0,0.0,6.0,688.0,3.0,262.0
2020-05-17,Астраханская область,Astrakhan region,30.0,45.0,0.0,56.0,1029.0,7.0,375.0
2020-05-17,Белгородская область,Belgorod region,31.0,73.0,0.0,14.0,1222.0,9.0,361.0
2020-05-17,Брянская область,Bryansk region,32.0,98.0,0.0,92.0,2178.0,30.0,1001.0
2020-05-17,Владимирская область,Vladimir region,33.0,81.0,0.0,0.0,1738.0,15.0,232.0
2020-05-17,Волгоградская область,Volgograd region,34.0,65.0,0.0,2.0,1596.0,13.0,464.0
2020-05-17,Вологодская область,Vologda Region,35.0,33.0,1.0,4.0,431.0,3.0,180.0
2020-05-17,Воронежская область,Voronezh region,36.0,38.0,0.0,27.0,1151.0,13.0,641.0
2020-05-17,Еврейская автономная область,Jewish Autonomous Region,79.0,5.0,0.0,4.0,230.0,2.0,66.0
2020-05-17,Забайкальский край,Zabaykalsky Krai,75.0,24.0,1.0,17.0,510.0,4.0,212.0
2020-05-17,Ивановская область,Ivanovo region,37.0,53.0,0.0,1.0,1245.0,13.0,334.0
2020-05-17,Иркутская область,Irkutsk region,38.0,0.0,0.0,4.0,526.0,6.0,135.0
2020-05-17,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,69.0,0.0,51.0,1759.0,7.0,407.0
2020-05-17,Калининградская область,Kaliningrad region,39.0,36.0,0.0,22.0,952.0,11.0,361.0
2020-05-17,Калужская область,Kaluga region,40.0,97.0,0.0,16.0,2409.0,19.0,489.0
2020-05-17,Камчатский край,Kamchatka Krai,41.0,16.0,0.0,0.0,477.0,1.0,152.0
2020-05-17,Карачаево-Черкесская Республика,Karachay-Cherkess Republic,9.0,19.0,0.0,10.0,651.0,4.0,189.0
2020-05-17,Кемеровская область,Kemerovo region,42.0,0.0,0.0,10.0,321.0,7.0,116.0
2020-05-17,Кировская область,Kirov region,43.0,34.0,0.0,45.0,1001.0,5.0,548.0
2020-05-17,Костромская область,Kostroma region,44.0,17.0,0.0,5.0,477.0,7.0,198.0
2020-05-17,Краснодарский край,Krasnodar region,23.0,95.0,1.0,122.0,2605.0,25.0,1261.0
2020-05-17,Красноярский край,Krasnoyarsk region,24.0,114.0,0.0,11.0,1765.0,18.0,542.0
2020-05-17,Курганская область,Kurgan region,45.0,2.0,0.0,1.0,111.0,0.0,44.0
2020-05-17,Курская область,Kursk region,46.0,81.0,0.0,47.0,1936.0,7.0,536.0
2020-05-17,Ленинградская область,Leningrad region,47.0,69.0,0.0,12.0,1982.0,8.0,653.0
2020-05-17,Липецкая область,Lipetsk region,48.0,53.0,1.0,22.0,1186.0,4.0,309.0
2020-05-17,Магаданская область,Magadan Region,49.0,12.0,0.0,4.0,186.0,3.0,105.0
2020-05-17,Москва,Moscow,77.0,3855.0,71.0,1458.0,142824.0,1503.0,27490.0
2020-05-17,Московская область,Moscow region,50.0,907.0,6.0,364.0,27369.0,268.0,3088.0
2020-05-17,Мурманская область,Murmansk region,51.0,10.0,0.0,545.0,2654.0,6.0,1282.0
2020-05-17,Ненецкий автономный округ,Nenets Autonomous Okrug,83.0,2.0,0.0,0.0,54.0,0.0,7.0
2020-05-17,Нижегородская область,Nizhny Novgorod Region,52.0,281.0,1.0,50.0,6413.0,43.0,1373.0
2020-05-17,Новгородская область,Novgorod region,53.0,33.0,0.0,8.0,631.0,7.0,178.0
2020-05-17,Новосибирская область,Novosibirsk region,54.0,70.0,0.0,28.0,1581.0,20.0,638.0
2020-05-17,Омская область,Omsk region,55.0,58.0,0.0,0.0,534.0,7.0,88.0
2020-05-17,Оренбургская область,Orenburg region,56.0,35.0,0.0,38.0,1278.0,5.0,602.0
2020-05-17,Орловская область,Oryol Region,57.0,68.0,0.0,14.0,1449.0,10.0,426.0
2020-05-17,Пензенская область,Penza region,58.0,60.0,1.0,41.0,1101.0,11.0,777.0
2020-05-17,Пермский край,Perm,59.0,51.0,0.0,0.0,1024.0,13.0,589.0
2020-05-17,Приморский край,Primorsky Krai,25.0,71.0,0.0,10.0,1268.0,12.0,399.0
2020-05-17,Псковская область,Pskov region,60.0,19.0,1.0,0.0,405.0,9.0,132.0
2020-05-17,Республика Адыгея,Republic of Adygea,1.0,51.0,0.0,0.0,398.0,8.0,222.0
2020-05-17,Республика Алтай,Altai Republic,4.0,6.0,0.0,1.0,75.0,0.0,34.0
2020-05-17,Республика Башкортостан,Republic of Bashkortostan,2.0,98.0,0.0,19.0,2061.0,17.0,599.0
2020-05-17,Республика Бурятия,The Republic of Buryatia,3.0,0.0,0.0,19.0,892.0,6.0,321.0
2020-05-17,Республика Дагестан,The Republic of Dagestan,5.0,91.0,2.0,135.0,3371.0,29.0,1705.0
2020-05-17,Республика Ингушетия,The Republic of Ingushetia,6.0,37.0,0.0,7.0,1480.0,35.0,353.0
2020-05-17,Республика Калмыкия,Republic of Kalmykia,8.0,38.0,0.0,17.0,693.0,8.0,228.0
2020-05-17,Республика Карелия,The Republic of Karelia,10.0,13.0,0.0,0.0,215.0,1.0,52.0
2020-05-17,Республика Коми,Komi Republic,11.0,20.0,0.0,2.0,931.0,17.0,415.0
2020-05-17,Республика Крым,Republic of Crimea,82.0,14.0,0.0,3.0,272.0,2.0,106.0
2020-05-17,Республика Марий Эл,Mari El Republic,12.0,54.0,0.0,1.0,1184.0,7.0,861.0
2020-05-17,Республика Мордовия,The Republic of Mordovia,13.0,28.0,0.0,55.0,1376.0,9.0,412.0
2020-05-17,Республика Саха (Якутия),The Republic of Sakha (Yakutia),14.0,43.0,0.0,35.0,828.0,4.0,313.0
2020-05-17,Республика Северная Осетия - Алания,Republic of North Ossetia - Alania,15.0,74.0,0.0,23.0,2090.0,15.0,1041.0
2020-05-17,Республика Татарстан,Republic of Tatarstan,16.0,84.0,0.0,65.0,2232.0,7.0,1173.0
2020-05-17,Республика Тыва,Tyva Republic,17.0,17.0,0.0,0.0,269.0,1.0,44.0
2020-05-17,Республика Хакасия,The Republic of Khakassia,19.0,23.0,0.0,9.0,618.0,10.0,237.0
2020-05-17,Республика Чувашия,Chuvash Republic,21.0,97.0,0.0,60.0,1700.0,8.0,517.0
2020-05-17,Ростовская область,Rostov region,61.0,115.0,3.0,78.0,2427.0,31.0,797.0
2020-05-17,Рязанская область,Ryazan Oblast,62.0,86.0,0.0,3.0,2300.0,7.0,396.0
2020-05-17,Самарская область,Samara Region,63.0,65.0,0.0,20.0,1437.0,9.0,295.0
2020-05-17,Санкт-Петербург,St. Petersburg,78.0,451.0,5.0,66.0,10462.0,85.0,2175.0
2020-05-17,Саратовская область,Saratov region,64.0,121.0,1.0,27.0,1754.0,8.0,386.0
2020-05-17,Сахалинская область,Sakhalin region,65.0,2.0,0.0,0.0,50.0,0.0,28.0
2020-05-17,Свердловская область,Sverdlovsk region,66.0,160.0,0.0,9.0,2731.0,6.0,610.0
2020-05-17,Севастополь,Sevastopol,92.0,3.0,0.0,1.0,138.0,2.0,75.0
2020-05-17,Смоленская область,Smolensk region,67.0,44.0,0.0,18.0,1190.0,11.0,366.0
2020-05-17,Ставропольский край,Stavropol region,26.0,98.0,0.0,40.0,1465.0,26.0,526.0
2020-05-17,Тамбовская область,Tambov Region,68.0,83.0,0.0,20.0,1902.0,4.0,523.0
2020-05-17,Тверская область,Tver region,69.0,26.0,0.0,25.0,1085.0,10.0,500.0
2020-05-17,Томская область,Tomsk region,70.0,20.0,0.0,0.0,363.0,4.0,88.0
2020-05-17,Тульская область,Tula region,71.0,97.0,0.0,27.0,2461.0,19.0,670.0
2020-05-17,Тюменская область,Tyumen region,72.0,33.0,0.0,69.0,1135.0,7.0,448.0
2020-05-17,Удмуртская Республика,Udmurt republic,18.0,14.0,0.0,2.0,436.0,12.0,229.0
2020-05-17,Ульяновская область,Ulyanovsk region,73.0,101.0,0.0,13.0,1260.0,5.0,276.0
2020-05-17,Хабаровский край,Khabarovsk region,27.0,47.0,0.0,44.0,1223.0,9.0,547.0
2020-05-17,Ханты-Мансийский АО,Khanty-Mansiysk,86.0,118.0,1.0,29.0,1166.0,9.0,389.0
2020-05-17,Чеченская Республика,Chechen Republic,95.0,25.0,0.0,11.0,943.0,9.0,580.0
2020-05-17,Чукотский автономный округ,Chukotka Autonomous Okrug,87.0,9.0,0.0,4.0,56.0,0.0,23.0
2020-05-17,Ямало-Ненецкий АО,Yamalo-Nenets Autonomous Okrug,89.0,91.0,0.0,1.0,1689.0,3.0,235.0
2020-05-17,Ярославская область,Yaroslavl region,76.0,97.0,0.0,5.0,1726.0,11.0,304.0
2020-05-18,Алтайский край,Altai region,22.0,45.0,0.0,15.0,970.0,3.0,480.0
2020-05-18,Амурская область,Amurskaya Oblast,28.0,16.0,0.0,3.0,238.0,1.0,54.0
2020-05-18,Архангельская область,Arkhangelsk region,29.0,32.0,0.0,2.0,720.0,3.0,264.0
2020-05-18,Астраханская область,Astrakhan region,30.0,36.0,0.0,51.0,1065.0,7.0,426.0
2020-05-18,Белгородская область,Belgorod region,31.0,70.0,0.0,6.0,1292.0,9.0,367.0
2020-05-18,Брянская область,Bryansk region,32.0,115.0,0.0,16.0,2293.0,30.0,1017.0
2020-05-18,Владимирская область,Vladimir region,33.0,99.0,0.0,10.0,1837.0,15.0,242.0
2020-05-18,Волгоградская область,Volgograd region,34.0,65.0,0.0,0.0,1661.0,13.0,464.0
2020-05-18,Вологодская область,Vologda Region,35.0,23.0,0.0,15.0,454.0,3.0,195.0
2020-05-18,Воронежская область,Voronezh region,36.0,44.0,0.0,12.0,1195.0,13.0,653.0
2020-05-18,Еврейская автономная область,Jewish Autonomous Region,79.0,0.0,0.0,19.0,230.0,2.0,85.0
2020-05-18,Забайкальский край,Zabaykalsky Krai,75.0,40.0,1.0,13.0,550.0,5.0,225.0
2020-05-18,Ивановская область,Ivanovo region,37.0,46.0,0.0,9.0,1291.0,13.0,343.0
2020-05-18,Иркутская область,Irkutsk region,38.0,172.0,0.0,10.0,698.0,6.0,145.0
2020-05-18,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,65.0,0.0,13.0,1824.0,7.0,420.0
2020-05-18,Калининградская область,Kaliningrad region,39.0,26.0,0.0,22.0,978.0,11.0,383.0
2020-05-18,Калужская область,Kaluga region,40.0,109.0,0.0,22.0,2518.0,19.0,511.0
2020-05-18,Камчатский край,Kamchatka Krai,41.0,18.0,1.0,15.0,495.0,2.0,167.0
2020-05-18,Карачаево-Черкесская Республика,Karachay-Cherkess Republic,9.0,15.0,0.0,4.0,666.0,4.0,193.0
2020-05-18,Кемеровская область,Kemerovo region,42.0,7.0,0.0,2.0,328.0,7.0,118.0
2020-05-18,Кировская область,Kirov region,43.0,7.0,0.0,40.0,1008.0,5.0,588.0
2020-05-18,Костромская область,Kostroma region,44.0,10.0,0.0,2.0,487.0,7.0,200.0
2020-05-18,Краснодарский край,Krasnodar region,23.0,94.0,1.0,62.0,2699.0,26.0,1323.0
